Nkusi yatinyaga kubabaza Mariya ibyiyumvo. 	Nkusi was afraid to hurt Mary's feelings.
Amaze kubyumva yumva arira. 	When he heard this he wept.
Abagore bakunda abagabo bituma bumva ko badasanzwe. 	Women who love men make them feel special.
Ikirahuri cyamazi bizagutera kumererwa neza.	A glass of water will make you feel better.
Urumva ko uru rubanza rudafite ishingiro? 	Do you feel that this case is unfounded?
Yaje kundeba igihe icyo ari cyo cyose yumva abishaka. 	He came to see me whenever he wanted to.
Yumva ibintu byiza kurenza ejo. 	He feels better than yesterday.
Yumvaga ko hari ikintu kigiye kuba. 	He felt that something was about to happen.
Yatsinzwe no kumva afite umubabaro. 	He was devastated to hear that he was in pain.
Ntacyo navuze ngo nkomeretsa ibyiyumvo bye. 	I didn't say anything to hurt her feelings.
Ntabwo nabonye iturika. Nabyumvise gusa. 	I didn't see the explosion. I just heard it.
Ntabwo numva nshaka gukora ikintu nonaha. 	I don't feel like doing something right now.
Ntabwo numva nshobora kwizera ibyo avuga. 	I don't think I can believe what he is saying.
Ntabwo numva nyirabayazana y'ibyabaye. 	I don't feel responsible for what happened.
Numva meze neza iyo nywa umutobe windimu ushushe. 	I feel better when I drink hot lemon juice.
Ndumva ndamanuka mfite ikintu. 	I feel like I'm coming down with something.
Numvise naniwe nyuma yo gukora amasaha menshi. 	I felt tired after working long hours.
Numvaga ugiye kubivuga. 	I felt like you were going to say that.
Nizere rwose ko mwebwe mutabyumva. 	I really hope you guys don't understand.
Niba bikubabaje kuki unywa itabi?	If it hurts why do you smoke?
Niba hari ikintu kibaye humura umpamagare. 	If something goes wrong call me.
Nufata imiti uzumva umerewe neza. 	If you take medication you will feel better.
Rwose birasa nkaho imvura igwa. 	It really looks like it's raining.
Nibyiza kongera gusubira mumuhanda. 	It's good to be back on the road.
Yumvise ikintu hagati y'urukundo n'inzangano. 	He felt something between love and hate.
Ikintu kigiye kubaho. Ndashobora kubyumva. 	Something is about to happen. I can feel it.
Impumyi yumvise inzira igana gusohoka. 	The blind man heard the way out.
Ntabwo arinjye wenyine ubyumva. 	I'm not the only one who understands that.
Mfite imyumvire isekeje kuri uriya musore. 	I have a funny feeling about that guy.
Ntabwo meze neza nagumye murugo umunsi wose. 	I was not feeling well I stayed at home all day.
Nyamuneka ndakwinginze umbaze ikibazo icyo ari cyo cyose. 	Please ask me any questions.
Ntiyashoboraga kureka kumugirira impuhwe. 	He could not help but feel sorry for her.
Takeo yanguze   tike. 	Takeo bought ticket.
Ntibigeze bumva bashaka gukina ukundi. 	They never felt like they wanted to play again.
Uyu muti uzagutera kumererwa neza. 	This remedy will make you feel better.
kamanzi  atangiye kumva ameze neza. 	kamanzi is starting to feel better.
juru asa nkaho yumva ameze neza. 	juru seems to feel better.
herve yabwiye Mariya ko yumva adahari. 	herve told Mary that she felt absent.
Tuzirikana ibyiyumvo byawe. 	We will consider your feelings.
Abantu benshi bumva kimwe nawe. 	Many people feel the same way about you.
Wigeze wumva umutingito muri iki gitondo? 	Did you hear the earthquake this morning?
Yumva arwaye yagumye mu rugo avuye ku ishuri. 	Feeling sick he stayed home from school.
Yumvise ububabare bukabije mu mugongo no ku maguru. 	He felt severe pain in his back and legs.
Ntiyita ku byiyumvo by'abandi. 	He does not care about the feelings of others.
Nigute ikintu kibi gishobora kumva neza? 	How can a bad thing feel good?
Wakumva umeze ute umugore wawe agutereranye?	How would you feel if your wife abandoned you?
Sinshobora na rimwe kumva ntuje mu bantu ntazi. 	I can never feel calm in people I don’t know.
Ntabwo nabura kubura kumva ko hari inshingano. 	I can't help but feel that there is a responsibility.
Sinshobora kukubona uyu munsi kuko numva ndwaye. 	I can't see you today because I feel sick.
Ntabwo numva nshaka kunywa byeri muri iri joro. 	I don't feel like drinking beer tonight.
Ntabwo numva nshaka gukora ikintu muri iri joro. 	I don't feel like doing something tonight.
Ntabwo numva nshaka kwiga icyongereza uyumunsi. 	I don't feel like learning English today.
Ntabwo numva nshaka kuvugana na   Nkusi uyu munsi. 	I don't feel like talking to Nkusi today.
Ntabwo mbyumva neza. Nkwiye gutaha. 	I don't understand. I should go home.
Sinshaka kubyumva ukundi. 	I don't want to hear it anymore.
Ndumva nkunda cyane iyi nzu. 	I love this house so much.
Ndumva namaze kubona iyi firime. 	I feel like I've seen this movie.
Ndumva iki aricyo gihe cyiza cyo kugenda. 	I feel this is the best time to go.
Ndumva merewe neza inyuma yiziga. 	I feel better behind the wheel.
Numva ndwaye iyo mbyutse mugitondo. 	I feel sick when I wake up in the morning.
Numvise amarira numvise amakuru. 	I heard tears and I heard news.
Ntabwo numva nshaka gusohoka muri iri joro. 	I don't feel like going out tonight.
Numva merewe neza ahandi. 	I feel better elsewhere.
Benshi mu majyaruguru bumvise ko ubucakara ari bibi. 	Many in the north have heard that slavery is evil.
Mariya yakangutse yumva arwaye mu nda. 	Mary woke up feeling sick.
Yumvise hari ibitagenda neza mumodoka ye. 	He heard something was wrong with his car.
Rimwe na rimwe numva nshobora gukora ikintu cyose. 	Sometimes I feel like I can do anything.
Mbwira uko byumva gukundana. 	Tell me how it feels to fall in love.
Umwuka urumva hari ubukonje muri iki gitondo. 	The air feels cold this morning.
Uyu munsi numva meze neza kurenza ejo. 	Today I feel better than yesterday.
Nkusi yumvise yicira urubanza cyane kubyabaye. 	Nkusi felt very guilty about what had happened.
Nkangutse muri iki gitondo numvise nshonje. 	When I woke up this morning I felt hungry.
Nkibyuka muri iki gitondo numvise ndwaye. 	When I woke up this morning I felt sick.
Ugomba kugerageza kumva uko   Nkusi yumva ameze. 	You have to try to understand how Nkusi feels.
Amaze kugenda yatangiye kumva atuje. 	When he left he began to feel calm.
Uratekereza ko nkwiye kubwira   Nkusi uko mbyumva? 	Do you think I should tell Nkusi how I feel?
Yavuze ati: Numvise ndwaye ariko meze neza. 	I felt sick but I’m fine he said.
Ndagusaba ngo umbwire uko ubyumva.	I beg you to tell me how you feel.
Ubu ndumva mfite ubwoba buke. 	Now I feel a little scared.
Ntabwo ndi mwiza mu kwerekana ibyiyumvo byanjye. 	I'm not good at expressing my feelings.
Mumbabarire niba naguteye kumva utakiriwe. 	Forgive me if I made you feel welcome.
Ntabwo mperutse kumererwa neza. 	I'm not feeling well.
Biratangaje kuvuga Sinigeze numva ububabare. 	Surprisingly I never felt pain.
Umukinnyi yagize uruhare mubyiyumvo. 	The player was involved in the sentiment.
Umwuka ukonje numvise mwiza cyane mumaso yanjye. 	The cold air felt so good in my eyes.
Ibyiyumvo rusange ni uko ari bibi. 	The general feeling is that it is bad.
.Ntibigeze bumva bashaka gukina. 	.They never felt they wanted to play.
Ubuhehere bwinshi butuma numva ndushye. 	Too much heat makes me feel tired.
Uyu munsi ntabwo numva nshaka gukora ikintu na kimwe. 	I don't feel like doing anything today.
joy ntiyabura kwiyumvamo amarangamutima. 	joy did not go unnoticed.
Ntabwo twashoboye kumubabarira. 	We couldn't forgive him.
Abantu benshi ntibazi ko antibiyotike idakora neza kurwanya virusi. 	Many people do not know that antibiotics do not work well against viruses.
Bavuga ko udakwiye gufatana uburemere ibihuha ariko ibyo biroroshye kuvuga kuruta gukora. 	They say you shouldn't take rumors seriously but that's easier said than done.
Abakoresha amahwa cyangwa amacupa bakunze gutekereza ko abantu badafite umuco. 	Thorn or bottle users often think that people are not cultured.
byukusenge ntiyakundaga gutura mu mujyi maze asubira mu murima yakuriyemo. 	by the way he did not like to live in the city and returned to the farm where he grew up.
manzi yashakaga ko Mariya yifotoza yambaye ubusa kubera ishusho ye ariko yanga kubikora. 	manziwanted Mary to pose naked for her image but she refused to do so.
Kuki mubatiza niba mutari Kristo cyangwa Eliya cyangwa Intumwa? 	Why baptize if you are not the Christ or Elijah or the Apostle?
Icyo wagombaga gukora nukubaza kandi nakuguriza amafaranga nkuko ubikeneye. 	All you had to do was ask and I would lend you money as needed.
Ikintu cyose wakora kugirango ushyigikire imbaraga zabo cyashimirwa cyane. 	Anything you can do to support their efforts would be greatly appreciated.
Nshobora kuguma hamwe nawe? Nirukanye mu nzu yanjye kubera ko ntishyuye ubukode. 	Can I stay with you? I drove out of my house because I didn't pay the rent.
Christine yagumye mu gicucu umunsi wose kubera ko atashakaga kubona izuba. 	Christine remained in the shade all day because she did not want to see the sun.
Urabona byoroshye guhangana nabantu muhuye mugihe cyakazi cyawe? 	Do you find it easier to deal with people you meet during your career?
Uratekereza ko umuntu wese uzi ubwenge mubyukuri ashishikajwe nindimi? 	Do you think anyone who is really smart is interested in languages?
Utekereza ko umucamanza azahindura icyemezo cye igihe azaba yumvise ibimenyetso bishya? 	Do you think the judge will change his mind when he hears new evidence?
Kubona inzira umuntu azenguruka Nagoya biroroshye cyane. Ibyo ukora byose nukureba ibimenyetso. 	Finding a way around Nagoya is very easy. All you do is look at the signs.
Ndemera ko ari umunyabwenge ariko agomba kuvuga buri gihe inyoburi muntu wese ashaka	I agree he is genius but should he always say what every one wants
Mbabajwe no kwandika ibaruwa ndende. Ntabwo nabonye umwanya wo kwandika make. 	I'm sorry to hear that. I didn’t have time to write a little.
Nabajije hirya no hino kandi bigaragara ko nta maduka ahari hano agurisha ibyo. 	I have asked around and it seems that there are no shops here that sell that.
Ntekereza ko adashobora guta igihe kuko ahora ahugiye kumurimo we. 	I think he can't waste his time because he's always busy with his work.
Ntabwo ntekereza ko byukusenge ariwe wenyine udafite amafaranga ahagije yo kugura itike. 	I don’t think byukusenge is the only one that doesn’t have enough money to buy a ticket.
Natangajwe nuko numvise ko abantu batarya imboga zibabi. 	To my surprise I heard that people do not eat leafy vegetables.
Abaturage bo muri uyu muryango muto ntibemera kwerekana urukundo. 	The people of this small family refuse to show love.
Itangazamakuru ntirishobora kutwirengagiza ubuziraherezo. Bitinde bitebuke bazakora inkuru kuri twe. 	The media cannot ignore us forever. Sooner or later they will make a story for us.
databirashoboka ko afite ibintu byiza bijyanye nigihe cye kuruta kwicara mumateraniro umunsi wose. 	dad may have more to do with his time than sitting in the meeting all day.
Igihe masenge yambwiraga uko Mariya asa ntabwo yambwiye ko afite umubyibuho ukabije. 	When the aunt told me what Mary looked like she didn't tell me she was obese.
Niwowe muntu wenyine nzi usibye njyewe udakunda kureba umupira wa baseball. 	You're the only person I know except for me who doesn't like watching baseball.
Mugusubika ibyo ugomba gukora uba ufite ibyago byo kutazigera ubikora. 	By delaying what you have to do you are at risk of never doing it again.
Ntabwo nari nzi umujyi kandi ikindi sinashoboraga kuvuga ijambo ryururimi. 	I did not know the city and moreover I could not speak the language.
Sinzi niba ejo bizaba byiza ariko niba ari byiza tuzagenda picnic. 	I don’t know if tomorrow will be good but if it’s good we’ll go on a picnic.
Mfite ibihagije byo guhangayikishwa na byukusenge. Ntabwo mfite umwanya wo kuguhangayikisha. 	I have enough to worry about. I don't have time to worry about you.
Nsigaje ibyumweru bitatu kugeza igihe ngiye kandi kugeza ubu ndacyafite visa. 	I have three weeks left until I leave and I still have a visa.
Niba byari byiza ko nkora muri wikendi gusa nabikora? Birumvikana ko nabikora. 	If I had to work on the weekend would I? Of course I would.
Niba tudakubise umuhanda vuba tuzafatwa mumodoka yihuta yo mu gitondo. 	If we don't hit the road soon we will be caught in a speeding car in the morning.
Ubwa mbere bihenze cyane naho kumwanya wa kabiri simbikunda. 	First of all it's very expensive and in the second place I don't like it.
Abigisha benshi ntibabaho neza ukurikije amasaha bagomba gukora. 	Many teachers do not live well according to the hours they have to work.
Mama yavuze ko ntakintu nakora ngo nitegure rwose kubabyeyi. 	My mother said that there was nothing I could do to prepare for her parents.
Ku mugaragaro ni inshingano ze ariko mubyukuri umunyamabanga we akora imirimo yose. 	It is officially his responsibility but in fact his secretary does all the work.
Ikintu cya nyuma byukusenge akora buri joro mbere yo kuryama ni ugushiraho isaha yo gutabaza. 	The last thing a prayer does every night before going to bed is to set an alarm clock.
Hariho ibintu byinshi bigomba gukorwa bidashobora gukorwa kugeza ejo. 	There are so many things to do that can't be done until tomorrow.
Bari bahari bafite izindi mpamvu mubitekerezo ataramenya. 	They were there for other reasons in mind before he knew it.
byukusenge arimo akora ibishoboka byose kugirango abarwayi babeho neza. 	byukusenge is doing his best to keep the patients well.
Twabonye iyi ntebe kubusa kuko umudamu duturanye atagikeneye. 	We found this chair empty because the lady next door no longer needed it.
Igihe mwarimu yatangiraga gusakuza baretse ibyo bakora bariruka. 	When the teacher started yelling they stopped what they were doing and ran.
tutekereza ko wagira urugo-umugabo mwiza? 	do you think you can have a good husband-and-wife?
Umaze igihe wiga iki kibazo. Utekereza ko igisubizo ari ikihe? 	You have been studying this question for some time. What do you think the answer is?
Injira ubwire shobuja ushaka kuzamurwa. Ibyo biroroshye kuvuga kuruta gukora. 	Come in and tell your master you want to be promoted. It's easier said than done.
Abagore batakunegura ni abagore batagukunda. 	Women who don't criticize you are women who don't like you.
Nkuko bikunze kugaragara ku basore ntabwo yitaye cyane ku buzima bwe. 	As is often the case with young men he does not pay much attention to his health.
Kuba umuvugizi mwiza ntabwo bivuze gusa kuvuga neza icyongereza. 	Being a good speaker does not just mean speaking fluent English.
Beth yabwiye Chris ko aramutse atoga atazakundana nawe.  Ikibazo nuko tudafite amafaranga ahagije yo kwishyura fagitire zose muri uku kwezi. 	Beth told Chris that if she swam she wouldn't fall in love with him. The problem is that we don't have enough money to pay all the bills this month.
Nta kintu na kimwe muri twe dushobora gukorera byukusenge ubu usibye kumureka agapfa afite icyubahiro. 	None of us can do worship now except to let him die with dignity.
Babona ko ari ubupfura kutemeranya numuntu batazi neza. 	They see it as politeness to disagree with someone they don't know well.
Ibintu nkibi bibaho mugihe utitaye kubyo ukora. 	Things like this happen when you don't care what you do.
byukusenge akunda kuba ingaragu kuko ashobora gukora icyo ashatse igihe cyose abishakiye. 	her aunt likes to be single because she can do whatever she wants whenever she wants.
byukusenge ntiyari kugusaba gukora ako kazi niba adatekereza ko ushobora kugikora. 	worship would not have asked you to do that job if he hadn’t thought you could do it.
Byagenze bite imvura ya aside? Ntabwo wongeye kubyumva mumakuru ukundi. 	What happened to the acid rain? You never heard of it again in the news.
